000237.15;0.15;6734.13S;6807.51W;0.16;13;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.00;8.33;0.00;0.00;1.000;5.160;19.8;25.5;0.410;0.626;0.633;12;0;542;1;625;9.65;0;17;0;2;1
000243.50;0.50;6734.13S;6807.51W;0.50;8;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.00;8.67;0.00;0.00;1.000;4.880;19.8;25.4;0.461;0.695;0.703;11;0;513;1;622;9.65;0;17;0;2;1
000249.75;0.75;6734.13S;6807.51W;0.75;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.67;0.00;0.00;0.00;1.000;4.790;19.9;25.4;0.134;0.138;0.138;12;0;410;1;624;9.65;0;17;0;2;1
000256.14;0.14;6734.14S;6807.51W;0.14;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.67;0.00;0.00;0.00;1.000;4.770;19.9;25.3;0.232;0.247;0.247;15;0;458;0;622;9.65;0;17;0;2;1
000302.45;0.45;6734.14S;6807.51W;0.45;10;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.00;0.00;0.00;0.00;1.000;4.860;19.8;25.4;0.381;0.430;0.430;12;0;373;4;623;9.65;0;17;0;2;1
000308.73;0.74;6734.14S;6807.51W;0.74;8;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.33;9.67;0.00;0.00;1.000;4.850;19.9;25.4;0.312;0.508;0.516;21;0;386;0;625;9.65;0;17;0;2;1
000315.15;0.16;6734.14S;6807.51W;0.16;8;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.67;11.00;0.00;0.00;1.000;4.990;19.9;25.4;0.567;1.211;1.276;13;0;349;1;624;9.65;0;17;0;2;1
000321.48;0.48;6734.14S;6807.51W;0.48;14;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.33;11.33;0.00;0.00;1.000;4.940;19.9;25.4;0.580;1.610;1.734;14;0;364;2;624;9.65;0;17;0;2;1
000327.78;0.78;6734.14S;6807.51W;0.78;7;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.67;0.00;0.00;0.00;1.000;4.850;19.9;25.4;0.324;0.788;0.848;14;0;759;1;624;9.65;0;17;0;2;1
000334.12;0.12;6734.14S;6807.51W;0.12;12;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.33;9.67;12.67;0.00;1.000;4.850;19.9;25.4;0.388;1.476;1.876;17;0;380;1;624;9.65;0;17;0;2;1
000340.51;0.51;6734.14S;6807.51W;0.51;25;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.33;0.00;0.00;0.00;1.000;4.630;19.9;25.4;0.576;1.039;1.101;18;0;975;3;624;9.65;0;17;0;2;1
000346.73;0.73;6734.14S;6807.51W;0.73;8;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.00;0.00;0.00;0.00;1.000;4.570;19.9;25.4;0.320;0.367;0.368;23;0;328;0;624;9.65;0;17;0;2;1
000353.08;0.08;6734.14S;6807.51W;0.08;16;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.33;9.00;0.00;0.00;1.000;4.540;19.9;25.4;0.631;1.332;1.404;14;0;691;0;623;9.65;0;17;0;2;1
000359.35;0.35;6734.14S;6807.51W;0.35;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.00;9.33;0.00;0.00;1.000;4.470;19.9;25.4;0.203;0.381;0.389;15;0;340;1;624;9.65;0;17;0;2;1
000405.66;0.67;6734.14S;6807.51W;0.67;11;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.33;0.00;0.00;0.00;1.000;4.530;19.9;25.4;0.413;0.521;0.522;11;0;855;1;624;9.65;0;17;0;2;1
000411.98;0.99;6734.14S;6807.51W;0.99;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.00;0.00;0.00;0.00;1.000;4.500;19.9;25.4;0.179;0.188;0.188;13;0;394;0;622;9.65;0;17;0;2;1
000418.29;0.29;6734.14S;6807.51W;0.29;6;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.00;0.00;0.00;0.00;1.000;4.480;19.9;25.4;0.411;0.948;1.013;11;0;534;2;624;9.65;0;17;0;2;1
000424.52;0.52;6734.14S;6807.51W;0.52;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.500;19.9;25.4;0.112;0.113;0.113;14;0;435;1;623;9.65;0;17;0;2;1
000430.79;0.79;6734.14S;6807.51W;0.79;9;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.00;9.67;0.00;0.00;1.000;4.520;19.9;25.4;0.552;0.970;0.987;13;0;406;0;624;9.65;0;17;0;2;1
000437.10;0.10;6734.14S;6807.51W;0.10;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.67;0.00;0.00;0.00;1.000;4.480;19.9;25.4;0.272;0.313;0.313;17;0;392;0;624;9.65;0;17;0;2;1
000443.39;0.39;6734.14S;6807.51W;0.39;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.530;19.9;25.4;0.184;0.639;0.703;14;0;407;2;624;9.65;0;17;0;2;1
000449.68;0.68;6734.14S;6807.51W;0.68;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.480;19.9;25.4;0.223;0.259;0.259;12;0;843;2;624;9.65;0;17;0;2;1
000456.12;0.13;6734.14S;6807.51W;0.13;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.520;19.9;25.3;0.231;0.300;0.301;14;0;454;1;623;9.65;0;17;0;2;1
000502.45;0.45;6734.14S;6807.51W;0.45;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.67;0.00;0.00;0.00;1.000;4.530;19.9;25.3;0.123;0.128;0.128;16;0;447;0;624;9.65;0;17;0;2;1
000508.69;0.69;6734.14S;6807.51W;0.69;8;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.33;0.00;11.33;0.00;1.000;4.520;19.9;25.4;0.356;1.360;1.781;13;0;408;0;620;9.65;0;17;0;2;1
000515.00;1.00;6734.14S;6807.52W;1.00;11;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.00;0.00;0.00;0.00;1.000;4.530;19.9;25.4;0.294;0.755;0.819;21;0;365;1;624;9.65;0;17;0;2;1
000521.26;0.26;6734.14S;6807.51W;0.26;14;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.33;0.00;0.00;0.00;1.000;4.490;19.9;25.4;0.407;0.907;0.971;20;0;399;1;624;9.65;0;17;0;2;1
000527.58;0.59;6734.14S;6807.51W;0.59;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.00;9.00;0.00;0.00;1.000;4.530;19.9;25.4;0.256;0.430;0.438;14;0;338;1;623;9.65;0;17;0;2;1
000533.86;0.87;6734.14S;6807.51W;0.87;10;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.67;0.00;0.00;0.00;1.000;4.520;19.9;25.4;0.282;0.744;0.808;10;0;314;0;624;9.65;0;17;0;2;1
000540.17;0.17;6734.14S;6807.51W;0.17;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.530;19.9;25.4;0.111;0.113;0.113;16;0;334;0;624;9.65;0;17;0;2;1
000546.46;0.47;6734.14S;6807.51W;0.47;11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.580;19.9;25.3;0.277;0.346;0.346;15;0;265;1;624;9.65;0;17;0;2;1
000552.81;0.81;6734.14S;6807.52W;0.81;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.00;0.00;0.00;0.00;1.000;4.460;19.9;25.4;0.229;0.268;0.268;12;0;269;0;624;9.65;0;17;0;2;1
000559.09;0.09;6734.14S;6807.52W;0.09;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.00;0.00;0.00;0.00;1.000;4.480;19.9;25.4;0.215;0.258;0.258;9;0;309;1;623;9.65;0;17;0;2;1
000605.36;0.37;6734.14S;6807.52W;0.37;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.33;0.00;0.00;0.00;1.000;4.570;19.9;25.3;0.205;0.245;0.245;23;0;294;0;624;9.65;0;17;0;2;1
000611.66;0.66;6734.14S;6807.52W;0.66;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.67;0.00;0.00;0.00;1.000;4.500;19.9;25.4;0.190;0.228;0.228;20;0;256;0;624;9.65;0;17;0;2;1
000617.95;0.96;6734.14S;6807.52W;0.96;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.67;0.00;0.00;0.00;1.000;4.450;19.9;25.4;0.266;0.338;0.339;20;0;261;0;623;9.65;0;17;0;2;1
000624.25;0.25;6734.14S;6807.52W;0.25;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.67;0.00;0.00;0.00;1.000;4.510;20.0;25.4;0.216;0.225;0.225;14;0;372;0;623;9.65;0;17;0;2;1
000630.56;0.56;6734.14S;6807.52W;0.56;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.67;0.00;0.00;0.00;1.000;4.520;19.9;25.4;0.153;0.162;0.162;18;0;269;2;623;9.65;0;17;0;2;1
000636.91;0.91;6734.14S;6807.52W;0.91;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.67;8.67;0.00;0.00;1.000;4.470;19.9;25.3;0.245;0.455;0.463;13;0;272;1;625;9.65;0;17;0;2;1
000643.14;0.14;6734.14S;6807.52W;0.14;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.00;0.00;0.00;0.00;1.000;4.480;19.9;25.3;0.111;0.117;0.117;12;0;270;0;623;9.65;0;17;0;2;1
000649.50;0.50;6734.14S;6807.52W;0.50;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.33;0.00;0.00;0.00;1.000;4.480;20.0;25.3;0.068;0.071;0.071;10;0;270;0;623;9.65;0;17;0;2;1
000655.76;0.76;6734.14S;6807.52W;0.76;8;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;7.67;0.00;0.00;1.000;4.480;19.9;25.3;0.349;0.591;0.599;20;0;316;0;623;9.65;0;17;0;2;1
000702.01;1.01;6734.14S;6807.52W;1.01;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.520;20.0;25.3;0.111;0.113;0.113;16;0;283;0;624;9.65;0;17;0;2;1
000708.36;0.36;6734.15S;6807.52W;0.36;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.520;20.0;25.3;0.134;0.169;0.169;8;0;310;0;625;9.65;0;17;0;2;1
000714.68;0.68;6734.15S;6807.52W;0.68;7;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.00;7.67;0.00;0.00;1.000;4.550;19.9;25.3;0.320;0.529;0.538;15;0;304;0;626;9.65;0;17;0;2;1
000720.98;0.98;6734.15S;6807.52W;0.99;8;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.00;0.00;11.00;0.00;1.000;4.620;20.0;25.3;0.278;1.227;1.638;16;0;323;0;624;9.65;0;17;0;2;1
000727.28;0.28;6734.15S;6807.52W;0.28;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.67;0.00;0.00;0.00;1.000;4.610;20.0;25.3;0.163;0.168;0.168;14;0;310;0;623;9.65;0;17;0;2;1
000733.56;0.56;6734.15S;6807.52W;0.56;7;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.610;20.0;25.3;0.180;1.620;3.420;18;0;314;2;623;9.65;0;17;0;2;1
000739.85;0.86;6734.15S;6807.52W;0.86;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.610;20.0;25.3;0.249;0.349;0.350;10;0;289;0;623;9.65;0;17;0;2;1
000746.18;0.19;6734.15S;6807.52W;0.19;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.33;0.00;0.00;0.00;1.000;4.580;20.0;25.3;0.187;0.224;0.224;17;0;279;0;623;9.65;0;17;0;2;1
000752.40;0.41;6734.15S;6807.52W;0.41;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;8.67;0.00;0.00;1.000;4.620;20.0;25.3;0.197;0.365;0.373;19;0;231;0;623;9.65;0;17;0;2;1
000758.72;0.72;6734.15S;6807.52W;0.72;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.650;20.0;25.3;0.096;0.097;0.097;21;0;226;0;624;9.65;0;17;0;2;1
000805.16;0.16;6734.15S;6807.52W;0.16;8;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.00;8.33;0.00;0.00;1.000;4.650;20.0;25.3;0.285;0.459;0.467;16;0;242;0;623;9.65;0;17;0;2;1
000811.42;0.43;6734.15S;6807.52W;0.43;6;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.33;8.33;10.67;0.00;1.000;4.640;20.0;25.3;0.358;1.905;2.384;15;0;276;0;623;9.65;0;17;0;2;1
000817.68;0.68;6734.15S;6807.52W;0.68;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.67;0.00;0.00;0.00;1.000;4.690;20.0;25.3;0.193;0.234;0.234;13;0;241;0;624;9.65;0;17;0;2;1
000824.02;1.02;6734.15S;6807.52W;1.02;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.720;20.0;25.3;0.267;0.365;0.366;18;0;225;1;623;9.65;0;17;0;2;1
000830.30;0.30;6734.15S;6807.52W;0.30;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.00;9.33;0.00;0.00;1.000;4.710;20.0;25.3;0.199;0.366;0.373;16;0;237;1;623;9.65;0;17;0;2;1
000836.58;0.58;6734.15S;6807.52W;0.58;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.710;20.0;25.3;0.105;0.138;0.138;19;0;237;0;624;9.65;0;17;0;2;1
000842.89;0.89;6734.15S;6807.52W;0.89;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.33;0.00;0.00;0.00;1.000;4.690;20.0;25.3;0.176;0.214;0.215;19;0;208;0;623;9.65;0;17;0;2;1
000849.22;0.22;6734.15S;6807.52W;0.22;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.00;0.00;0.00;0.00;1.000;4.480;20.0;25.3;0.136;0.142;0.142;16;0;208;0;624;9.65;0;17;0;2;1
000855.46;0.46;6734.15S;6807.52W;0.46;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.500;20.0;25.3;0.099;0.101;0.101;18;0;252;0;624;9.65;0;17;0;2;1
000901.75;0.75;6734.15S;6807.52W;0.75;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.00;0.00;0.00;0.00;1.000;4.520;20.0;25.3;0.110;0.116;0.116;17;0;218;0;623;9.65;0;17;0;2;1
000908.17;0.17;6734.15S;6807.52W;0.17;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.33;0.00;0.00;0.00;1.000;4.560;20.0;25.3;0.188;0.643;0.706;11;0;183;0;623;9.65;0;17;0;2;1
000914.48;0.48;6734.15S;6807.52W;0.48;11;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.00;0.00;0.00;0.00;1.000;4.560;20.0;25.3;0.405;0.928;0.992;12;0;482;0;624;9.65;0;17;0;2;1
000920.81;0.81;6734.15S;6807.52W;0.81;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.580;20.1;25.3;0.037;0.037;0.037;14;0;220;1;623;9.65;0;17;0;2;1
000927.10;0.10;6734.15S;6807.52W;0.10;5;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.33;0.00;0.00;0.00;1.000;4.540;20.0;25.3;0.261;0.751;0.815;10;0;309;0;623;9.65;0;17;0;2;1
000933.36;0.36;6734.15S;6807.52W;0.36;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.33;0.00;0.00;0.00;1.000;4.590;20.0;25.2;0.133;0.139;0.139;14;0;241;0;623;9.65;0;17;0;2;1
000939.65;0.65;6734.15S;6807.52W;0.65;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.67;0.00;0.00;0.00;1.000;4.630;20.0;25.3;0.187;0.191;0.191;15;0;582;0;624;9.65;0;17;0;2;1
000945.93;0.93;6734.15S;6807.52W;0.93;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.00;0.00;0.00;0.00;1.000;4.580;20.0;25.3;0.146;0.152;0.152;18;0;201;0;624;9.65;0;17;0;2;1
000952.23;0.23;6734.15S;6807.52W;0.23;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.67;0.00;0.00;0.00;1.000;4.600;20.1;25.3;0.139;0.143;0.143;13;0;423;1;624;9.65;0;17;0;2;1
000958.53;0.53;6734.15S;6807.52W;0.53;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.00;0.00;0.00;0.00;1.000;4.580;20.0;25.3;0.246;0.316;0.317;19;0;202;1;624;9.65;0;17;0;2;1
001110.55;0.55;6734.15S;6807.53W;0.55;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;1.000;4.580;19.9;25.3;0.073;0.074;0.074;13;0;176;0;623;9.65;0;17;0;2;1
001116.78;0.78;6734.15S;6807.53W;0.78;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.00;0.00;0.00;0.00;1.000;4.590;19.9;25.3;0.079;0.082;0.082;17;0;200;2;624;9.65;0;17;0;2;1
001123.17;0.17;6734.15S;6807.53W;0.18;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.00;0.00;0.00;0.00;1.000;4.540;19.9;25.3;0.164;0.201;0.201;27;0;167;0;624;9.65;0;17;0;2;1
001129.47;0.47;6734.15S;6807.53W;0.47;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.00;0.00;0.00;0.00;1.000;4.340;19.9;25.3;0.153;0.164;0.164;23;0;202;0;625;9.65;0;17;0;2;1
001135.80;0.80;6734.15S;6807.53W;0.80;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.00;0.00;0.00;0.00;1.000;4.240;19.9;25.4;0.208;0.250;0.251;19;0;287;0;624;9.65;0;17;0;2;1
001142.10;0.10;6734.15S;6807.53W;0.10;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.67;0.00;0.00;0.00;1.000;4.340;19.9;25.4;0.180;0.186;0.186;16;0;249;0;624;9.65;0;17;0;2;1
001148.36;0.36;6734.15S;6807.53W;0.36;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.33;0.00;0.00;0.00;1.000;4.400;19.9;25.3;0.251;0.293;0.293;25;0;258;1;623;9.65;0;17;0;2;1
001154.74;0.74;6734.15S;6807.53W;0.74;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.67;0.00;12.33;0.00;1.000;4.490;20.0;25.3;0.251;1.288;1.712;18;0;260;0;624;9.65;0;17;0;2;1
001201.03;1.03;6734.15S;6807.53W;1.03;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.33;0.00;0.00;0.00;1.000;4.450;19.9;25.3;0.230;0.269;0.269;13;0;248;0;623;9.65;0;17;0;2;1
